FB_Name,SC_Name,analysis_position_code,analysis_position_jp,psv99_per_match,assist_cross_proxy_per90,sprint_distance_full_all_per_match,dropping_off_runs_proxy_per90,pressure_engagement_proxy_per90,consecutive_on_ball_engagement_proxy_per90,above_hsr_engagement_proxy_per_match,dribble_success_rate_pct,carry_into_box_proxy_per90,cross_reception_proxy_per90,shot_conversion_rate_pct,pulling_wide_runs_proxy_per90,cross_success_rate_pct,opponent_box_ball_gain_proxy_per90,dribble_shot_proxy_per90
世瀬　啓人,Hiroto Sese,SH,サイドハーフ,25.54,0.09448818897637795,54.7,59.811023622047244,2.1259842519685037,11.52708661417323,27.5,50.0,0.47244094488188976,0.3307086614173228,9.523809523809524,0.1889763779527559,50.0,0.5669291338582677,0.09448818897637795
佐相　壱明,Kazuaki Saso,SH,サイドハーフ,28.686046511627907,0.38987001733102256,140.09302325581396,26.048526863084923,1.9497400346620453,6.316377816291162,34.093023255813954,52.38095238095239,1.0918544194107451,0.5459272097053726,7.6923076923076925,2.339688041594454,16.663333333333334,0.46793760831889086,0.8578856152512998
庄司　悦大,Yoshihiro Shoji,SH,サイドハーフ,26.119999999999997,0.14331210191082802,59.3,58.041401273885356,0.9076433121019107,12.947340764331212,31.5,0.0,0.7643312101910827,0.3343949044585987,6.666666666666667,0.6210191082802548,23.076923076923077,0.6210191082802548,0.0
狩野　海晟,Kaisei  Kano,SH,サイドハーフ,26.73225806451613,,74.12903225806451,,,,32.74193548387097,,,,,,,,
岩岸　宗志,Soshi Iwagishi,SH,サイドハーフ,29.94047619047619,0.8241631973355537,101.30952380952381,24.504579517069107,0.5995004163197336,5.3207160699417155,26.595238095238095,48.48787878787879,2.3230641132389676,2.847626977518735,8.695652173913043,2.922564529558701,28.199999999999996,0.37468776019983346,1.1990757701915071
曽田　一騎,Kazuki Sota,SH,サイドハーフ,28.790625,,170.34375,,,,51.6875,,,,,,,,
箱崎　達也,Tatsuya Hakozaki,SH,サイドハーフ,26.4,,70.54838709677419,,,,37.645161290322584,,,,,,,,
滝　裕太,Yuta Taki,SH,サイドハーフ,28.106060606060606,0.7176423690205012,105.66666666666667,19.886104783599087,1.0250569476082005,5.740421412300684,31.78787878787879,65.21739130434783,2.152619589977221,1.3325740318906607,0.0,2.7676537585421412,25.92962962962963,0.41002277904328016,1.5375854214123008
棚橋　尭士,Akito Tanahashi,SH,サイドハーフ,28.26206896551724,0.26239067055393583,112.13793103448276,27.026239067055393,1.3119533527696792,5.508629737609329,41.41379310344828,38.44615384615384,1.3119533527696792,2.6239067055393583,21.428571428571427,1.8367346938775508,14.285714285714285,1.0495626822157433,1.3114285714285714
茂木　駿佑,Shunsuke Motegi,SH,サイドハーフ,28.11176470588235,,111.47058823529412,,,,35.61764705882353,,,,,,,,
関野　元弥,Genya Sekino,SH,サイドハーフ,26.25,,74.84375,,,,38.09375,,,,,,,,
下澤　悠太,Yuta Shimozawa,SH,サイドハーフ,26.88,0.25961338718984417,80.06666666666666,31.783035199076746,2.1811886901327178,7.633796884016157,31.933333333333334,33.33333333333333,0.8309290248124639,0.41546451240623195,5.0,1.6099249855741489,16.125806451612902,0.7789959607616849,0.10386612810155799
江口　直生,Nao Eguchi,SH,サイドハーフ,25.296666666666667,0.38266737513283744,31.633333333333333,39.11795961742827,1.7215727948990438,8.704080765143464,19.5,0.0,0.8607863974495219,0.2869287991498406,21.428571428571427,0.6695005313496281,57.15714285714286,0.5738575982996812,0.0
芳賀　日陽,Asahi Haga,SH,サイドハーフ,27.459375,0.0,100.65625,25.01865671641791,3.3582089552238803,3.3583768656716417,31.53125,25.0,0.6716417910447761,1.007462686567164,25.0,0.8395522388059701,0.0,0.6716417910447761,0.16791044776119401
牧山　晃政,Kosei Makiyama,SH,サイドハーフ,28.475,0.6162328767123287,111.64516129032258,27.534246575342465,1.2328767123287672,5.137191780821918,37.645161290322584,16.666666666666664,1.2328767123287672,1.0273972602739725,28.57142857142857,2.8767123287671232,21.42142857142857,1.8493150684931505,0.2054794520547945
加藤　丈,Joe Caletti,SH,サイドハーフ,27.842857142857145,,123.0,,,,43.285714285714285,,,,,,,,
三好　麟大,Rinta  Miyoshi,SH,サイドハーフ,29.07222222222222,,138.11111111111111,,,,38.27777777777778,,,,,,,,
須藤　直輝,Naoki   Suto,SH,サイドハーフ,28.13103448275862,,167.93103448275863,,,,52.62068965517241,,,,,,,,
吉野　陽翔,Haruto Yoshino,SH,サイドハーフ,26.26206896551724,,67.65517241379311,,,,36.793103448275865,,,,,,,,
熊谷　アンドリュー,Andrew Kumagai,SH,サイドハーフ,25.95294117647059,0.11508951406649617,35.588235294117645,79.06649616368286,3.1074168797953963,18.877212276214838,21.61764705882353,0.0,1.381074168797954,0.11508951406649617,0.0,0.5754475703324808,20.0,1.2659846547314577,0.0
國分　将,Masashi Kokubun,SH,サイドハーフ,27.968571428571426,1.0758167330677293,88.51428571428572,40.87649402390438,1.792828685258964,11.353505976095617,27.314285714285713,59.99333333333332,2.2709163346613543,0.2390438247011952,20.0,3.2270916334661357,33.33703703703704,0.4780876494023904,1.075577689243028
藤村　怜,Ren Fujimura,SH,サイドハーフ,27.857142857142858,,152.96428571428572,,,,46.892857142857146,,,,,,,,
嫁阪　翔太,Shota Yomesaka,SH,サイドハーフ,28.087500000000002,0.24556616643929058,82.875,23.63574351978172,1.4733969986357434,4.481214188267394,24.833333333333332,58.333333333333336,1.2892223738062756,1.718963165075034,14.634146341463413,1.3506139154160983,18.181818181818183,0.30695770804911326,1.2892223738062756
竹内　崇人,Takato  Takeuchi,SH,サイドハーフ,26.8125,,97.25,,,,43.875,,,,,,,,
前田　泰良,Taira Maeda,SH,サイドハーフ,26.991304347826084,0.5509448818897638,74.43478260869566,38.11023622047244,2.283464566929134,8.50511811023622,32.08695652173913,50.0,1.0236220472440944,0.23622047244094488,12.5,2.047244094488189,26.91153846153846,1.1023622047244095,0.31496062992125984
松岡　大智,Daichi Matsuoka,SH,サイドハーフ,27.276190476190475,0.39797852179406185,84.76190476190476,27.06253948199621,1.2507896399241945,9.26744156664561,28.428571428571427,67.81379310344829,2.3310170562223624,1.137081490840177,8.51063829787234,3.2975363234365127,12.068965517241379,0.28427037271004424,3.354276689829438
後藤　優介,Yusuke Goto,SH,サイドハーフ,28.5,,134.875,,,,46.666666666666664,,,,,,,,
山田　貴文,Takafumi Yamada,SH,サイドハーフ,27.8,0.869343206696716,101.6842105263158,35.350933676754664,1.2169993560849968,7.417958789439794,38.0,66.66666666666666,1.5067611075338054,0.5215711526078557,12.5,2.6658081133290406,32.61086956521739,0.7533805537669027,0.5795235028976174
横山　智也,Tomoya Yokoyama,SH,サイドハーフ,28.426666666666666,0.5065666041275797,89.46666666666667,44.57786116322701,1.8574108818011257,7.0919324577861165,32.733333333333334,45.46363636363637,1.5196998123827392,1.5196998123827392,7.6923076923076925,2.026266416510319,25.0,1.0131332082551594,0.8444465290806754
土佐　陸翼,Riku  Tosa,SH,サイドハーフ,27.29,,120.95,,,,47.65,,,,,,,,
福田　望久斗,Mikuto Fukuda,SH,サイドハーフ,27.735714285714288,,124.07142857142857,,,,50.892857142857146,,,,,,,,
森　俊貴,Toshiki Mori,SH,サイドハーフ,29.075757575757574,,142.0909090909091,,,,36.484848484848484,,,,,,,,
中村　仁郎,Jiro Nakamura,SH,サイドハーフ,27.45625,0.45211055276381906,105.90625,32.41206030150754,1.206030150753769,7.385879396984925,37.21875,45.445454545454545,1.8090452261306533,0.6030150753768845,11.11111111111111,2.412060301507538,18.74375,0.45226130653266333,2.260854271356784
新垣　貴之,Takayuki Arakaki,SH,サイドハーフ,27.858823529411765,0.25052192066805845,161.05882352941177,30.81419624217119,1.6910229645093944,6.451002087682673,42.588235294117645,47.61904761904761,1.3152400835073068,0.6263048016701461,11.11111111111111,1.4405010438413361,17.391304347826086,0.31315240083507306,0.6263048016701461
森田　凜,Rin Morita,SH,サイドハーフ,27.34242424242424,0.0,69.0,30.65015479876161,4.458204334365325,5.294117647058823,24.363636363636363,0.0,0.2786377708978328,0.2786377708978328,0.0,0.0,0.0,0.2786377708978328,0.0
髙橋　大悟,Daigo Takahashi,SH,サイドハーフ,27.405555555555555,,90.44444444444444,,,,39.55555555555556,,,,,,,,
杉本　蓮,Ren Sugimoto,SH,サイドハーフ,29.44193548387097,,165.0,,,,38.70967741935484,,,,,,,,
川谷　凪,Nagi Kawatani,SH,サイドハーフ,29.910344827586208,,152.0344827586207,,,,40.0,,,,,,,,
圓道　将良,Masayoshi Endo,SH,サイドハーフ,28.09,,100.4,,,,35.03333333333333,,,,,,,,
佐藤　諒,Ryo Sato,SH,サイドハーフ,28.13,,121.23333333333333,,,,36.166666666666664,,,,,,,,
布施谷　翔,Sho Fuseya,SH,サイドハーフ,28.4,1.0130232558139536,160.35,40.78019504876219,2.2955738934733683,10.127059264816205,43.6,40.543243243243246,2.970742685671418,1.282820705176294,5.555555555555555,4.186046511627907,24.200000000000003,1.0127531882970742,1.012820705176294
加藤　弘堅,Koken Kato,SH,サイドハーフ,26.756521739130434,0.32249999999999995,47.65217391304348,70.56451612903226,2.2580645161290325,16.13016129032258,20.695652173913043,80.00666666666667,1.0483870967741935,0.24193548387096775,6.25,1.2903225806451613,24.99375,1.0483870967741935,0.9678225806451614
田中　稔也,Toshiya Tanaka,SH,サイドハーフ,26.470967741935485,,53.806451612903224,,,,29.225806451612904,,,,,,,,
幸喜　祐心,Yushin Koki,SH,サイドハーフ,27.055555555555557,0.0,70.88888888888889,31.577017114914423,1.8704156479217602,5.940660146699266,28.833333333333332,28.57142857142857,0.8801955990220048,0.8801955990220048,13.333333333333334,1.1002444987775062,0.0,0.33007334963325186,0.2200488997555012
東出　壮太,Sota Higashide,SH,サイドハーフ,27.23,0.28586973788721204,94.0,23.089753772835586,1.3582208101667992,3.716949960285941,35.9,36.84210526315789,1.0007942811755361,0.857823669579031,0.0,1.3582208101667992,21.047368421052628,0.6433677521842732,0.5003971405877681
藤森　亮志,Ryoji Fujimori,SH,サイドハーフ,29.155172413793103,0.8635251798561152,144.79310344827587,25.467625899280577,2.805755395683453,8.200791366906474,35.310344827586206,45.47272727272728,1.5107913669064748,1.7266187050359711,0.0,3.0215827338129495,28.57857142857143,0.0,1.079568345323741
齋藤　学,Manabu Saito,SH,サイドハーフ,26.986792452830187,1.7873617021276595,46.84905660377358,44.42553191489362,1.5319148936170213,12.257106382978723,14.641509433962264,63.80000000000001,5.744680851063829,1.1489361702127658,13.333333333333334,8.042553191489363,22.223809523809525,1.021276595744681,4.723914893617022
遠藤　光,Hikaru Endo,SH,サイドハーフ,25.51875,0.22084219133278823,38.875,37.604251839738346,1.839738348323794,6.992035977105477,24.1875,50.0,0.588716271463614,0.588716271463614,14.285714285714285,0.588716271463614,37.5125,0.44153720359771054,0.1471790678659035
山中　惇希,Atsuki Yamanaka,SH,サイドハーフ,30.0,,236.0,,,,56.68421052631579,,,,,,,,
大橋　尚志,Hisashi  Ohashi,SH,サイドハーフ,25.756521739130434,,43.21739130434783,,,,26.26086956521739,,,,,,,,
山口　一真,Kazuma Yamaguchi,SH,サイドハーフ,28.576,0.48448869752421964,92.0,36.329386437029065,1.0656620021528525,8.23524219590958,22.88,47.37368421052632,1.743810548977395,1.4531754574811624,9.67741935483871,4.26264800861141,11.365909090909092,0.0,0.8720021528525297
中山　陸,Riku Nakayama,SH,サイドハーフ,27.92142857142857,,132.14285714285714,,,,54.285714285714285,,,,,,,,
松原　亘紀,Koki Matsubara,SH,サイドハーフ,27.89375,0.0,118.75,32.590308370044056,2.537444933920705,6.978290748898678,38.375,27.766666666666662,0.39647577092511016,0.7136563876651982,0.0,0.6343612334801763,0.0,0.47577092511013214,0.39631718061674004
藤井　建悟,Kengo Fujii,SH,サイドハーフ,29.044999999999998,,185.5,,,,48.95,,,,,,,,
バスケス　バイロン,Byron Gustavo Andrés Vásquez Maragaño,SH,サイドハーフ,28.957142857142856,,226.85714285714286,,,,62.285714285714285,,,,,,,,
田中　直基,Naoki Tanaka,SH,サイドハーフ,28.62142857142857,0.33794366197183096,107.92857142857143,27.549295774647888,0.8450704225352113,6.337943661971832,28.642857142857142,50.0,0.76056338028169,1.267605633802817,15.0,1.6901408450704225,19.994999999999997,0.676056338028169,0.08450704225352113
宇都木　峻,Shun Utsugi,SH,サイドハーフ,26.75,,86.4,,,,33.8,,,,,,,,
道本　大飛,Hiroto Domoto,SH,サイドハーフ,27.075,0.08661849710982658,58.6875,28.872832369942195,1.7341040462427744,5.724450867052025,28.125,44.813793103448276,1.1271676300578035,1.2138728323699421,0.0,2.0809248554913293,4.1625,0.4335260115606936,1.1268208092485548
三門　雄大,Yuta Mikado,SH,サイドハーフ,26.76521739130435,0.7010710808179162,72.69565217391305,32.24926971762415,1.4021421616358325,6.222005842259007,27.347826086956523,0.0,1.314508276533593,0.8763388510223954,12.5,2.190847127555988,32.0,0.8763388510223954,0.0
楠　大樹,Daiki Kusunoki,SH,サイドハーフ,30.954545454545453,0.9954325955734405,218.9090909090909,26.98189134808853,1.267605633802817,6.337213279678067,44.45454545454545,41.663888888888884,2.0824949698189132,1.539235412474849,0.0,5.704225352112676,17.45079365079365,0.9054325955734407,1.3580583501006036
植田　啓太,Keita Ueda,SH,サイドハーフ,26.9875,1.0021153846153847,74.9375,30.789473684210527,1.45748987854251,7.377995951417004,30.375,38.46153846153847,1.2753036437246963,0.6376518218623481,5.88235294117647,2.459514170040486,40.74444444444445,0.6376518218623481,0.45546558704453444
芦部　晃生,Kosei Ashibe,SH,サイドハーフ,30.0875,,263.75,,,,58.0,,,,,,,,
石浦　大雅,Taiga Ishiura,SH,サイドハーフ,27.033333333333335,,77.13333333333334,,,,34.13333333333333,,,,,,,,
碓井　鉄平,Teppei Usui,SH,サイドハーフ,25.942857142857143,0.0967741935483871,42.785714285714285,60.87096774193549,2.903225806451613,12.193645161290323,23.285714285714285,100.0,0.6774193548387097,0.0967741935483871,0.0,0.8709677419354839,11.11111111111111,0.6774193548387097,0.0967741935483871
武沢　一翔,Kazuto Takezawa,SH,サイドハーフ,27.914285714285715,0.596585635359116,143.28571428571428,24.563535911602212,1.7900552486187844,5.867900552486187,45.142857142857146,44.44444444444444,1.5911602209944753,1.7900552486187844,9.523809523809524,2.386740331491713,24.99583333333333,0.6961325966850829,0.3977900552486188
小林　里駆,Riku Kobayashi,SH,サイドハーフ,27.052941176470586,0.0,78.47058823529412,26.20879120879121,0.7417582417582418,6.1820604395604395,29.764705882352942,66.66666666666666,0.989010989010989,0.4945054945054945,33.33333333333333,2.4725274725274726,0.0,0.7417582417582418,1.978021978021978
鏑木　瑞生,Mizuki  Kaburaki,SH,サイドハーフ,27.025,0.18711018711018712,55.71875,28.62785862785863,1.683991683991684,6.922889812889813,21.5625,80.0,1.683991683991684,0.37422037422037424,0.0,1.1226611226611227,16.666666666666664,1.496881496881497,0.7484407484407485
福田　晃斗,Akito Fukuta,SH,サイドハーフ,27.145454545454548,,118.27272727272727,,,,53.18181818181818,,,,,,,,
毛利　駿也,Shunya Mouri,SH,サイドハーフ,27.903448275862072,0.8430913348946136,68.86206896551724,38.78220140515222,3.3723653395784545,10.117306791569089,22.655172413793103,0.0,1.053864168618267,0.2107728337236534,0.0,1.6861826697892273,50.0,1.053864168618267,0.0
山本　凌太郎,Ryotaro Yamamoto,SH,サイドハーフ,26.771428571428572,0.10627659574468083,51.07142857142857,44.57446808510638,1.702127659574468,10.108404255319149,21.714285714285715,54.54545454545454,0.7446808510638298,0.425531914893617,7.6923076923076925,0.7446808510638298,14.27142857142857,1.0638297872340425,0.6382978723404256
吉田　篤志,Atsushi Yoshida,SH,サイドハーフ,28.59130434782609,,116.8695652173913,,,,31.304347826086957,,,,,,,,
遠山　悠希,Haruki Toyama,SH,サイドハーフ,26.934615384615384,1.3751528384279474,53.69230769230769,56.5938864628821,1.7685589519650655,14.53951965065502,17.76923076923077,63.64545454545455,1.3755458515283843,0.5895196506550218,0.0,2.7510917030567685,49.98571428571428,0.3930131004366812,1.3757423580786026
ターレス,Thales,SH,サイドハーフ,30.6,,205.23529411764707,,,,43.588235294117645,,,,,,,,
瀬良　俊太,Shunta Sera,SH,サイドハーフ,26.35,0.11508951406649617,42.7,52.36572890025575,2.762148337595908,9.437109974424553,28.4,30.0,0.4603580562659847,0.3452685421994885,0.0,0.9207161125319694,12.5,0.5754475703324808,0.3452685421994885
青木　拓矢,Takuya Aoki,SH,サイドハーフ,24.3,0.11571428571428571,15.25,57.79922779922779,2.5482625482625485,12.623861003861006,8.75,60.0,1.1583011583011582,0.11583011583011582,0.0,1.1583011583011582,9.989999999999998,0.5791505791505791,0.3474903474903475
大迫　塁,Rui Osako,SH,サイドハーフ,26.84375,,68.625,,,,33.75,,,,,,,,
吉永　大志,Hiroshi Yoshinaga,SH,サイドハーフ,26.366666666666667,0.6120408163265305,49.189189189189186,66.3265306122449,0.8163265306122449,14.288163265306121,16.0,50.0,2.2448979591836737,0.40816326530612246,20.0,1.6326530612244898,37.4875,0.40816326530612246,0.40816326530612246
渡井　翔琉,Kakeru Watai,SH,サイドハーフ,27.92142857142857,,96.78571428571429,,,,35.642857142857146,,,,,,,,
夏川　大和,Yamato Natsukawa,SH,サイドハーフ,29.099999999999998,0.43973941368078173,132.66666666666666,20.960912052117262,0.7328990228013029,6.89042345276873,32.888888888888886,52.94117647058824,1.6123778501628665,1.0260586319218241,5.0,2.785016286644951,15.789473684210526,0.5863192182410424,2.6384364820846904
魚里　直哉,Naoya Uozato,SH,サイドハーフ,29.377777777777776,0.6164383561643836,116.22222222222223,24.164383561643838,1.9726027397260275,5.178082191780822,24.555555555555557,50.0,1.1095890410958904,0.3698630136986301,0.0,2.712328767123288,22.727272727272727,0.3698630136986301,0.7397260273972602
和田　拓也,Takuya Wada,SH,サイドハーフ,27.726666666666667,0.0,68.93333333333334,49.19332406119611,2.3783031988873433,11.514242002781643,22.133333333333333,66.70000000000002,0.7510431154381085,0.37552155771905427,28.57142857142857,0.7510431154381085,0.0,0.7510431154381085,0.2504728789986092
イム　ジフン,Ji-hoon Lim,SH,サイドハーフ,26.505555555555556,,54.55555555555556,,,,20.666666666666668,,,,,,,,
佐々木　敦河,Taiga Sasaki,SH,サイドハーフ,27.7,,119.53333333333333,,,,41.0,,,,,,,,
中村　翼,Tsubasa Nakamura,SH,サイドハーフ,28.84444444444445,,121.38888888888889,,,,34.55555555555556,,,,,,,,
風間　宏希,Koki Kazama,SH,サイドハーフ,26.226666666666667,,60.733333333333334,,,,21.0,,,,,,,,
エンリック　マルティネス,Enric Martínez Ros,SH,サイドハーフ,26.315384615384616,,44.15384615384615,,,,28.76923076923077,,,,,,,,
ジョアオ,Joao,SH,サイドハーフ,26.55,,61.25,,,,36.833333333333336,,,,,,,,
村田　迅,Jin Murata,SH,サイドハーフ,27.763636363636362,,117.36363636363636,,,,44.18181818181818,,,,,,,,
鈴木　国友,Kunitomo Suzuki,SH,サイドハーフ,28.922222222222224,,127.88888888888889,,,,33.27777777777778,,,,,,,,
吉長　真優,Mahiro Yoshinaga,SH,サイドハーフ,27.857894736842102,2.3684210526315788,86.6842105263158,37.89473684210526,2.3684210526315788,14.210526315789473,26.94736842105263,50.0,7.105263157894736,0.0,0.0,9.473684210526315,25.0,0.0,2.3684210526315788
パク　スビン,Su-bin Park,SH,サイドハーフ,27.8,0.2803738317757009,75.625,58.45794392523365,2.2429906542056073,12.620327102803738,27.875,50.0,1.4018691588785046,0.2803738317757009,0.0,0.9813084112149533,28.57142857142857,0.8411214953271028,0.14018691588785046
藤村　慶太,Keita Fujimura,SH,サイドハーフ,26.692857142857143,,57.142857142857146,,,,21.142857142857142,,,,,,,,
山谷　侑士,Yushi Yamaya,SH,サイドハーフ,29.75,,135.85714285714286,,,,35.714285714285715,,,,,,,,
伊藤　拓巳,Takumi Ito,SH,サイドハーフ,27.91818181818182,0.7165605095541401,86.18181818181819,27.372611464968152,1.1464968152866242,7.021863057324841,26.0,43.737500000000004,2.7229299363057327,0.5732484076433121,16.666666666666664,3.2961783439490446,21.73913043478261,0.8598726114649681,2.005796178343949
西丸　道人,Minto Nishimaru,SH,サイドハーフ,28.8,,130.83333333333334,,,,37.333333333333336,,,,,,,,
清水　祐輔,Yusuke Shimizu,SH,サイドハーフ,27.1,1.1538461538461537,59.57142857142857,53.07692307692308,1.1538461538461537,16.153846153846153,20.285714285714285,0.0,0.0,0.0,0.0,3.4615384615384617,33.33333333333333,0.0,0.0
稲葉　修土,Shuto Inaba,SH,サイドハーフ,26.18125,,40.3125,,,,21.875,,,,,,,,
野瀬　龍世,Ryusei Nose,SH,サイドハーフ,29.211764705882356,,124.58823529411765,,,,34.11764705882353,,,,,,,,
坪郷　来紀,Raiki Tsubogo,SH,サイドハーフ,28.930769230769233,,121.53846153846153,,,,34.30769230769231,,,,,,,,
小松　寛太,Kanta Komatsu,SH,サイドハーフ,28.657142857142855,0.0,180.14285714285714,33.54838709677419,1.935483870967742,5.483387096774194,47.285714285714285,63.63636363636363,0.8064516129032258,0.6451612903225806,0.0,1.2903225806451613,0.0,0.8064516129032258,1.1290322580645162
弓削　翼,Tsubasa  Yuge,SH,サイドハーフ,27.133333333333336,0.16649999999999998,93.0,51.666666666666664,2.3333333333333335,12.669833333333335,43.0,0.0,1.8333333333333335,0.6666666666666667,9.090909090909092,0.6666666666666667,24.974999999999998,1.0,0.0
齋藤　恵太,Keita Saito,SH,サイドハーフ,31.220000000000002,,138.66666666666666,,,,27.6,,,,,,,,
永長　鷹虎,Takatora Einaga,SH,サイドハーフ,27.524,1.1920529801324504,53.04,45.29801324503311,0.5960264900662252,16.688741721854306,17.8,58.333333333333336,4.768211920529802,1.7880794701986755,25.0,7.748344370860927,15.384615384615385,1.1920529801324504,8.344370860927153
櫻井　文陽,Ayahi Sakurai,SH,サイドハーフ,27.099999999999998,,118.42857142857143,,,,54.857142857142854,,,,,,,,
川上　航立,Kotatsu  Kawakami,SH,サイドハーフ,26.063636363636363,,58.90909090909091,,,,30.0,,,,,,,,
樋口　叶,Kakeru Higuchi,SH,サイドハーフ,26.571428571428573,,49.0,,,,27.428571428571427,,,,,,,,
米澤　令衣,Rei Yonezawa,SH,サイドハーフ,29.161538461538463,,70.38461538461539,,,,19.115384615384617,,,,,,,,
長谷川　アーリアジャスール,Aria Jasuru Hasegawa,SH,サイドハーフ,23.66,0.0,8.6,81.81818181818181,1.7960088691796008,14.769578713968958,8.4,0.0,0.5986696230598669,0.19955654101995565,0.0,0.0,0.0,0.7982261640798226,0.0
大渕　来珠,Raiju Obuchi,SH,サイドハーフ,28.78,0.6136363636363636,177.0,21.272727272727273,1.4318181818181817,6.341318181818182,56.6,61.55384615384616,1.4318181818181817,0.6136363636363636,0.0,3.477272727272727,17.647058823529413,0.8181818181818181,1.6367727272727275
酒井　達磨,Tatsuma Sakai,SH,サイドハーフ,28.71764705882353,0.3673469387755102,76.11764705882354,23.877551020408166,2.571428571428571,4.775877551020409,22.11764705882353,33.33333333333333,1.469387755102041,1.8367346938775508,16.666666666666664,1.8367346938775508,20.0,0.3673469387755102,0.7346938775510204
堀越　大蔵,Daizo Horikoshi,SH,サイドハーフ,28.700000000000003,,175.77777777777777,,,,47.44444444444444,,,,,,,,
塚元　大,Dai Tsukamoto,SH,サイドハーフ,28.27777777777778,0.0,78.22222222222223,19.01719901719902,1.769041769041769,3.3167321867321866,27.0,21.428571428571427,0.6633906633906634,0.22113022113022113,0.0,0.6633906633906634,0.0,0.44226044226044225,0.6633906633906634
前田　陸王,Rio Maeda,SH,サイドハーフ,27.131249999999998,0.0,72.1875,27.0,4.5,0.0,26.4375,0.0,2.25,0.0,0.0,2.25,0.0,0.0,0.0
田鎖　勇作,Yusaku Takusari,SH,サイドハーフ,26.633333333333336,,85.83333333333333,,,,36.833333333333336,,,,,,,,
常安　澪,Tsuneyasu Mio,SH,サイドハーフ,29.185714285714287,0.4639175257731959,153.14285714285714,43.376288659793815,3.2474226804123707,8.814664948453608,36.285714285714285,28.57142857142857,2.551546391752577,1.1597938144329896,0.0,1.6237113402061853,28.57142857142857,1.1597938144329896,0.9278350515463918
椎名　伸志,Nobuyuki Shiina,SH,サイドハーフ,29.45,0.44554455445544555,102.0,22.5,1.3366336633663365,5.569306930693069,36.5,22.21111111111111,1.5594059405940595,1.113861386138614,0.0,2.227722772277228,20.0,0.44554455445544555,0.44532178217821783
中塩　大貴,Daiki Nakashio,SH,サイドハーフ,27.37777777777778,,95.55555555555556,,,,29.88888888888889,,,,,,,,
小堀　空,Sora Kobori,SH,サイドハーフ,27.70909090909091,,81.72727272727273,,,,33.0,,,,,,,,
若谷　拓海,Takumi Wakaya,SH,サイドハーフ,27.225,1.1685974025974024,57.75,44.64935064935065,0.7012987012987013,10.051012987012987,20.0,50.01428571428572,3.74025974025974,1.4025974025974026,9.090909090909092,6.779220779220779,17.237931034482756,1.6363636363636362,1.636831168831169
植田　悠太,Yuta Ueda,SH,サイドハーフ,26.5,0.0,35.5,56.45669291338583,2.5984251968503935,11.343779527559056,5.0,62.4875,1.1811023622047243,0.0,0.0,3.0708661417322833,0.0,0.7086614173228346,1.1808661417322834
鈴木　隆雅,Ryuga Suzuki,SH,サイドハーフ,29.785714285714285,,180.125,,,,40.5,,,,,,,,
下上　昇大,Shota Shimogami,SH,サイドハーフ,27.0,0.7716857142857143,57.5,46.28571428571428,4.628571428571428,8.2332,23.5,0.0,1.2857142857142856,0.2571428571428571,50.0,2.057142857142857,37.5125,0.5142857142857142,0.0
住田　将,Sho Sumida,SH,サイドハーフ,27.689999999999998,0.2875399361022364,87.2,48.30670926517572,2.587859424920128,14.379009584664537,20.4,0.0,0.8626198083067093,0.8626198083067093,0.0,1.1501597444089455,25.0,1.1501597444089455,0.0
佐藤　璃樹,Riki Sato,SH,サイドハーフ,26.9875,0.0,71.625,38.80239520958084,2.4251497005988023,8.623832335329341,27.125,50.0,0.2694610778443114,0.5389221556886228,0.0,0.5389221556886228,0.0,1.347305389221557,0.2694610778443114
土館　賢人,Kento Dodate,SH,サイドハーフ,25.77777777777778,0.2719033232628399,25.88888888888889,55.74018126888217,2.719033232628399,10.334501510574016,11.555555555555555,0.0,0.0,0.2719033232628399,0.0,0.2719033232628399,100.0,0.5438066465256798,0.0
石山　青空,Aozora Ishiyama,SH,サイドハーフ,25.41111111111111,,24.88888888888889,,,,19.77777777777778,,,,,,,,
豊田　晃大,Koki Toyoda,SH,サイドハーフ,27.655555555555555,0.27607361963190186,49.0,26.226993865030675,1.932515337423313,5.2459509202453996,20.11111111111111,66.66666666666666,1.1042944785276074,0.27607361963190186,0.0,0.27607361963190186,100.0,0.5521472392638037,0.5521472392638037
吉田　桂介, Keisuke Yoshida,SH,サイドハーフ,24.6,,14.75,,,,21.5,,,,,,,,
長野　星輝,Shoki  Nagano,SH,サイドハーフ,30.875,0.28391167192429023,199.75,28.675078864353313,0.8517350157728707,7.948958990536277,45.25,38.88888888888889,5.962145110410095,2.271293375394322,10.0,2.271293375394322,12.5,0.8517350157728707,1.9873817034700316
鍵山　慶司,Keiji Kagiyama,SH,サイドハーフ,26.0,0.0,25.833333333333332,74.71153846153847,2.3076923076923075,15.578365384615385,15.166666666666666,0.0,0.8653846153846154,0.0,0.0,0.28846153846153844,0.0,2.019230769230769,0.0
金原　朝陽,Asahi  Kanehara,SH,サイドハーフ,27.95,,69.92857142857143,,,,21.857142857142858,,,,,,,,
