FB_Name,SC_Name,analysis_position_code,analysis_position_jp,raw_shot_conversion_rate_pct,win_shot_conversion_rate_pct,z_shot_conversion_rate_pct,imputed_shot_conversion_rate_pct,raw_out_box_shots_per90,win_out_box_shots_per90,z_out_box_shots_per90,imputed_out_box_shots_per90,raw_box_shots_per90,win_box_shots_per90,z_box_shots_per90,imputed_box_shots_per90,raw_shot_on_target_rate_pct,win_shot_on_target_rate_pct,z_shot_on_target_rate_pct,imputed_shot_on_target_rate_pct,raw_goals_per90,win_goals_per90,z_goals_per90,imputed_goals_per90,raw_aerial_wins_per90,win_aerial_wins_per90,z_aerial_wins_per90,imputed_aerial_wins_per90,raw_successful_forward_passes_per90,win_successful_forward_passes_per90,z_successful_forward_passes_per90,imputed_successful_forward_passes_per90,raw_last_passes_per90,win_last_passes_per90,z_last_passes_per90,imputed_last_passes_per90,raw_attacking_third_gains_per90,win_attacking_third_gains_per90,z_attacking_third_gains_per90,imputed_attacking_third_gains_per90,raw_sprint_count_full_all_per_match,win_sprint_count_full_all_per_match,z_sprint_count_full_all_per_match,imputed_sprint_count_full_all_per_match,imputed_count,imputed_ratio,cluster_id,cluster_distance_to_center,distance_to_cluster_center_0,score_cluster_0,score_cluster_1,score_cluster_2,score_cluster_3,rank_cluster_0,rank_cluster_1,rank_cluster_2,rank_cluster_3
橋本　啓吾,Keigo Hashimoto,FW,フォワード,14.285714285714285,14.285714285714285,0.318729,0,0.547550432276657,0.547550432276657,0.137885,0,1.873198847262248,1.873198847262248,-0.01646,0,29.76071428571429,29.76071428571429,-0.376435,0,0.345821325648415,0.345821325648415,0.320584,0,5.590259365994236,5.590259365994236,1.250375,0,2.420806916426513,2.420806916426513,-0.149924,0,1.0086455331412103,1.0086455331412103,0.155136,0,0.2593659942363112,0.2593659942363112,-0.876022,0,14.627118644067796,13.410800000000004,2.670001,0,0,0.0,0,2.988913,2.9889129263645335,-2.9889129263645335,0.262878,1.389051,-1.025946,69,37,26,97
佐藤　碧,Aoi Sato,FW,フォワード,6.0,6.0,-0.804562,0,0.895310279488394,0.895310279488394,1.379257,0,1.1084793936522974,1.1084793936522974,-1.065498,0,25.52978723404255,25.52978723404255,-0.762727,0,0.127901468498342,0.127901468498342,-0.886014,0,0.9378588346755092,0.9378588346755092,-0.979769,0,3.197621980104216,3.197621980104216,0.450494,0,1.1084793936522974,1.1084793936522974,0.4128,0,0.8526764566556135,0.8526764566556135,1.470309,0,7.924528301886792,7.924528301886792,0.588398,0,0,0.0,3,2.230344,3.3057340198140563,-3.3057340198140563,-2.453303,-1.6324670000000001,1.920803,78,105,92,16
富樫　佑太,Yuta Togashi,FW,フォワード,3.636363636363636,3.636363636363636,-1.124999,0,0.9222886421861656,0.9222886421861656,1.47556,0,1.1912894961571308,1.1912894961571308,-0.9519,0,27.27272727272727,27.27272727272727,-0.603593,0,0.0768573868488471,0.0768573868488471,-1.16864,0,0.8070794192997438,0.8070794192997438,-1.042459,0,3.612566182749787,3.612566182749787,0.771213,0,0.5764304013663536,0.5764304013663536,-0.960382,0,0.3074295473953886,0.3074295473953886,-0.685948,0,6.018518518518518,6.018518518518518,-0.134781,0,0,0.0,3,2.689954,3.0920152706616766,-3.0920152706616766,-2.897232,-2.9547410000000003,0.08526500000000004,71,109,110,35
西谷　亮,Ryo Nishitani,FW,フォワード,14.814814814814811,14.814814814814811,0.390459,0,0.390032502708559,0.390032502708559,-0.424395,0,0.9263271939328276,0.9263271939328276,-1.315374,0,37.03703703703704,37.03703703703704,0.287908,0,0.1950162513542795,0.1950162513542795,-0.514407,0,1.4138678223185264,1.4138678223185264,-0.751593,0,4.972719393282773,4.972719393282773,1.822505,0,1.0725893824485373,1.0725893824485373,0.320171,0,0.6338028169014085,0.6338028169014085,0.604742,0,12.01851851851852,12.01851851851852,2.141741,0,0,0.0,3,2.826585,3.613827634011202,-3.613827634011202,0.16396000000000005,-1.746796,2.427247,88,38,94,11
永井　龍,Ryo Nagai,FW,フォワード,15.053763440860216,15.053763440860216,0.422853,0,0.8194233687405159,0.8194233687405159,1.108369,0,2.1851289833080427,2.1851289833080427,0.411445,0,29.53749999999999,29.53749999999999,-0.396815,0,0.4779969650986343,0.4779969650986343,1.052426,0,3.004893778452201,3.004893778452201,0.011071,0,1.638744309559939,1.638744309559939,-0.754397,0,0.6828528072837633,0.6828528072837633,-0.685713,0,0.4779969650986343,0.4779969650986343,-0.011414,0,9.958333333333334,9.958333333333334,1.360065,0,0,0.0,0,2.199515,2.1995153211123584,-2.1995153211123584,1.078464,-0.26319699999999996,-0.765811,46,30,41,85
澤上　竜二,Ryuji Sawakami,FW,フォワード,11.11111111111111,11.11111111111111,-0.11165,0,0.5831533477321814,0.5831533477321814,0.264974,0,1.1663066954643628,1.1663066954643628,-0.986171,0,27.77777777777778,27.77777777777778,-0.557481,0,0.1943844492440604,0.1943844492440604,-0.517905,0,4.762030237580994,4.762030237580994,0.85336,0,1.2639848812095034,1.2639848812095034,-1.044057,0,1.0691144708423326,1.0691144708423326,0.311202,0,0.4859611231101511,0.4859611231101511,0.020081,0,8.566037735849056,8.566037735849056,0.831799,0,0,0.0,0,1.977522,1.9775220319799223,-1.9775220319799223,-1.187036,0.17839100000000008,-1.023976,43,85,37,96
増田　隼司,Shunji Masuda,FW,フォワード,10.0,10.0,-0.262283,0,0.5871886120996441,0.5871886120996441,0.279378,0,1.0142348754448398,1.0142348754448398,-1.194782,0,20.003333333333337,20.003333333333337,-1.267303,0,0.1601423487544483,0.1601423487544483,-0.7075,0,1.4414946619217084,1.4414946619217084,-0.73835,0,5.925587188612099,5.925587188612099,2.558997,0,1.4412811387900355,1.4412811387900355,1.271739,0,0.9608540925266904,0.9608540925266904,1.898113,0,7.654545454545454,7.654545454545454,0.485961,0,0,0.0,3,2.691706,4.523291885798661,-4.523291885798661,-2.237086,-0.661393,4.45711,101,103,81,1
島田　拓海,Takumi Shimada,FW,フォワード,8.108108108108109,8.108108108108109,-0.518767,0,0.3973509933774834,0.3973509933774834,-0.398271,0,2.0529801324503314,2.0529801324503314,0.230164,0,27.027027027027028,27.027027027027028,-0.626026,0,0.1986754966887417,0.1986754966887417,-0.494146,0,2.847682119205298,2.847682119205298,-0.064289,0,2.78158940397351,2.78158940397351,0.128933,0,1.0596026490066226,1.0596026490066226,0.286653,0,0.1986754966887417,0.1986754966887417,-1.116031,0,7.758064516129032,7.758064516129032,0.525238,0,0,0.0,0,1.513998,1.5139980516209393,-1.5139980516209393,-1.638939,0.45252800000000004,-0.987098,35,93,33,93
樋口　寛規,Hiroki Higuchi,FW,フォワード,23.333333333333332,23.333333333333332,1.545312,0,0.307797537619699,0.307797537619699,-0.717944,0,1.292749658002736,1.292749658002736,-0.812717,0,46.15384615384615,46.15384615384615,1.120292,0,0.4309165526675786,0.4309165526675786,0.791747,0,0.8619562243502051,0.8619562243502051,-1.016153,0,1.96953488372093,1.96953488372093,-0.498722,0,0.8002735978112175,0.8002735978112175,-0.382658,0,0.2462380300957592,0.2462380300957592,-0.927938,0,7.5,7.5,0.427323,0,0,0.0,0,2.606314,2.6063134045256335,-2.6063134045256335,3.457351,-2.211528,-1.42666,57,12,103,105
浅川　隼人,Hayato Asakawa,FW,フォワード,22.033898305084744,22.033898305084744,1.369148,0,0.2915316982878297,0.2915316982878297,-0.776006,0,2.082369273484498,2.082369273484498,0.270479,0,49.11929824561403,49.11929824561403,1.391043,0,0.5414160111059695,0.5414160111059695,1.40357,0,1.3327579824155484,1.3327579824155484,-0.790473,0,1.1245210550670983,1.1245210550670983,-1.151851,0,0.4997686256362795,0.4997686256362795,-1.158241,0,0.5414160111059695,0.5414160111059695,0.239385,0,7.410714285714286,7.410714285714286,0.393446,0,0,0.0,0,2.93359,2.93358888199659,-2.93358888199659,4.163761,-1.678235,-0.912466,65,5,93,92
浮田　健誠,Kensei Ukita,FW,フォワード,18.84057971014493,18.84057971014493,0.936231,0,0.755984880302394,0.755984880302394,0.881918,0,1.7009659806803863,1.7009659806803863,-0.252728,0,38.45692307692307,38.45692307692307,0.417547,0,0.4913901721965561,0.4913901721965561,1.126583,0,2.002717345653087,2.002717345653087,-0.469326,0,1.662977740445191,1.662977740445191,-0.735666,0,0.6047879042419152,0.6047879042419152,-0.887193,0,0.377992440151197,0.377992440151197,-0.406896,0,5.73469387755102,5.73469387755102,-0.24247,0,0,0.0,0,2.073915,2.0739156265894714,-2.0739156265894714,2.480361,-1.609247,-1.142562,45,13,91,99
百田　真登,Manato Hyakuda,FW,フォワード,13.953488372093023,13.953488372093023,0.27369,0,0.1905770248808893,0.1905770248808893,-1.136377,0,1.858125992588671,1.858125992588671,-0.037136,0,30.23255813953488,30.23255813953488,-0.333354,0,0.285865537321334,0.285865537321334,-0.011385,0,2.0486553732133403,2.0486553732133403,-0.447305,0,0.7621651667548967,0.7621651667548967,-1.431924,0,0.4287983059820011,0.4287983059820011,-1.34141,0,0.142932768660667,0.142932768660667,-1.336474,0,4.977777777777778,4.977777777777778,-0.529659,0,0,0.0,0,2.199722,2.1997216650740157,-2.1997216650740157,-0.07104899999999997,-1.8258510000000001,-2.768398,47,41,96,115
國武　勇斗,Yuto Kunitake,FW,フォワード,4.3478260869565215,4.3478260869565215,-1.028547,0,0.3043478260869565,0.3043478260869565,-0.730258,0,0.6956521739130435,0.6956521739130435,-1.631813,0,43.47826086956522,43.47826086956522,0.876005,0,0.0434782608695652,0.0434782608695652,-1.353456,0,0.7825652173913044,0.7825652173913044,-1.05421,0,2.260913043478261,2.260913043478261,-0.273509,0,0.9565217391304348,0.9565217391304348,0.020608,0,0.9130434782608696,0.9130434782608696,1.709039,0,5.7272727272727275,5.7272727272727275,-0.245286,0,0,0.0,3,2.13666,3.527593273414468,-3.527593273414468,-1.505998,-2.6654150000000003,1.43553,84,92,106,21
マルクス　ヴィニシウス,Marcus Vinicius Ferreira Teixeira,FW,フォワード,12.025316455696204,12.025316455696204,0.012288,0,1.2622309197651662,1.2622309197651662,2.689027,0,3.1996086105675143,3.1996086105675143,1.803103,0,30.925657894736847,30.925657894736847,-0.270073,0,0.557729941291585,0.557729941291585,1.493899,0,7.073542074363992,7.073542074363992,1.961391,0,4.549549902152642,4.549549902152642,1.495428,0,1.5264187866927592,1.5264187866927592,1.491473,0,0.6751467710371819,0.6751467710371819,0.768243,0,11.73076923076923,11.73076923076923,2.032563,0,0,0.0,2,3.429175,5.400087145406822,-5.400087145406822,1.2361140000000002,5.255967,2.263671,107,25,4,12
中野　誠也,Seiya Nakano,FW,フォワード,7.142857142857142,7.142857142857142,-0.649625,0,0.48582995951417,0.48582995951417,-0.082434,0,1.2145748987854252,1.2145748987854252,-0.919957,0,35.714285714285715,35.714285714285715,0.167139,0,0.1214574898785425,0.1214574898785425,-0.921694,0,1.2148178137651824,1.2148178137651824,-0.847008,0,0.97165991902834,0.97165991902834,-1.270001,0,0.242914979757085,0.242914979757085,-1.821162,0,0.48582995951417,0.48582995951417,0.019562,0,8.173913043478262,8.173913043478262,0.683019,0,0,0.0,0,2.509909,2.5099086422348127,-2.5099086422348127,-1.40418,-3.588127,-1.2504389999999999,54,90,116,101
川西　翔太,Shota Kawanishi,FW,フォワード,20.833333333333336,20.833333333333336,1.206388,0,0.3961848862802641,0.3961848862802641,-0.402434,0,1.1885546588407925,1.1885546588407925,-0.955651,0,41.66666666666667,41.66666666666667,0.710603,0,0.3301540719002201,0.3301540719002201,0.233836,0,1.056294937637564,1.056294937637564,-0.922996,0,7.658451944240644,7.446740066375142,3.73473,0,0.7923697725605282,0.7923697725605282,-0.403057,0,0.6603081438004402,0.6603081438004402,0.709561,0,3.5217391304347827,3.5217391304347827,-1.08211,0,0,0.0,3,3.534162,4.881717371877032,-4.881717371877032,2.150827,-2.281704,4.444291,104,16,104,2
佐々木　快,Kai  Sasaki,FW,フォワード,16.94915254237288,16.94915254237288,0.679811,0,0.5110410094637224,0.5110410094637224,0.00756,0,2.782334384858044,2.782334384858044,1.230688,0,36.210344827586205,36.210344827586205,0.21243,0,0.5678233438485805,0.5678233438485805,1.549785,0,5.849034700315459,5.849034700315459,1.374419,0,2.0450157728706624,2.0450157728706624,-0.440381,0,0.8517350157728707,0.8517350157728707,-0.249839,0,0.3974763406940063,0.3974763406940063,-0.329845,0,6.584905660377358,6.584905660377358,0.080118,0,0,0.0,0,2.556299,2.5562991186831017,-2.5562991186831017,2.442026,2.355268,-0.7702260000000001,56,14,17,86
河村　慶人,Keito  Kawamura,FW,フォワード,,11.200716845878135,-0.099503,1,,0.487219146857701,-0.077475,1,,1.891858526261784,0.009138,1,,32.56792929292929,-0.12013,1,,0.2575107296137339,-0.168382,1,,2.4869689742446455,-0.237198,1,,2.311603639035354,-0.234329,1,,0.9122721406419548,-0.093597,1,,0.4614799583110335,-0.076733,1,13.55,13.410800000000004,2.670001,0,9,0.9,0,2.534547,2.53454666950009,-2.53454666950009,-0.388015,-0.321657,-0.311062,55,67,66,62
安藤　翼,Tsubasa Ando,FW,フォワード,10.16949152542373,10.16949152542373,-0.239306,0,0.7809110629067245,0.7809110629067245,0.970895,0,1.5227765726681128,1.5227765726681128,-0.497167,0,30.508474576271187,30.508474576271187,-0.308163,0,0.2342733188720173,0.2342733188720173,-0.297045,0,1.3664381778741863,1.3664381778741863,-0.774328,0,3.006468546637744,3.006468546637744,0.302747,0,1.0151843817787418,1.0151843817787418,0.172012,0,0.5075921908893709,0.5075921908893709,0.105624,0,4.894736842105263,4.894736842105263,-0.561167,0,0,0.0,0,1.922024,1.9220250130526397,-1.9220250130526397,-0.844514,-1.0994830000000002,0.408371,41,83,87,31
杉本　健勇,Kenyu Sugimoto,FW,フォワード,14.084507042253522,14.084507042253522,0.291452,0,0.4907306434023991,0.4907306434023991,-0.064941,0,1.766630316248637,1.766630316248637,-0.16265,0,36.233333333333334,36.233333333333334,0.214529,0,0.3271537622682661,0.3271537622682661,0.217224,0,3.174078516902945,3.174078516902945,0.09217,0,5.071112322791712,5.071112322791712,1.898555,0,1.3086150490730644,1.3086150490730644,0.929337,0,0.4580152671755725,0.4580152671755725,-0.090435,0,7.375,7.375,0.379896,0,0,0.0,2,2.654027,2.7019413068223743,-2.7019413068223743,0.723205,0.858857,1.80812,61,33,30,19
和田　育,Hagumi Wada,FW,フォワード,18.64406779661017,18.64406779661017,0.90959,0,0.3842869342442356,0.3842869342442356,-0.444905,0,1.8445772843723311,1.8445772843723311,-0.055722,0,34.484482758620686,34.484482758620686,0.054855,0,0.4227156276686592,0.4227156276686592,0.746339,0,1.84465414175918,1.84465414175918,-0.545094,0,0.9604483347566182,0.9604483347566182,-1.278667,0,0.9222886421861656,0.9222886421861656,-0.067745,0,0.2690008539709649,0.2690008539709649,-0.837919,0,10.153846153846152,10.153846153846152,1.434246,0,0,0.0,0,2.071525,2.071524267227879,-2.071524267227879,1.710784,-0.668561,-2.116586,44,18,82,111
土信田　悠生,Yusei  Toshida,FW,フォワード,8.695652173913043,8.695652173913043,-0.439113,0,0.2575107296137339,0.2575107296137339,-0.897449,0,2.703862660944206,2.703862660944206,1.123041,0,26.08695652173913,26.08695652173913,-0.711856,0,0.2575107296137339,0.2575107296137339,-0.168382,0,9.785278969957082,9.669857635734823,3.205944,0,1.8027038626609444,1.8027038626609444,-0.627669,0,0.5150214592274678,0.5150214592274678,-1.118874,0,0.3862660944206008,0.3862660944206008,-0.374177,0,5.617021276595745,5.617021276595745,-0.287117,0,0,0.0,0,3.759317,3.7593171014621793,-3.7593171014621793,-1.3193510000000002,3.2101110000000004,-1.001846,90,87,12,94
オリオラ　サンデー,Oriola Sunday,FW,フォワード,10.9375,10.9375,-0.135187,0,0.3578528827037773,0.3578528827037773,-0.539265,0,1.89662027833002,1.89662027833002,0.01567,0,31.750793650793653,31.750793650793653,-0.194736,0,0.2504970178926441,0.2504970178926441,-0.207216,0,3.0777852882703782,3.0777852882703782,0.046012,0,2.362294234592446,2.362294234592446,-0.195149,0,1.359840954274354,1.359840954274354,1.061547,0,0.393638170974155,0.393638170974155,-0.345023,0,12.68,12.68,2.392721,0,0,0.0,0,2.656045,2.65604541133656,-2.65604541133656,-0.537139,1.123229,-0.540172,59,79,27,77
田中　翔太,Shota Tanaka,FW,フォワード,19.047619047619047,19.047619047619047,0.964299,0,0.3592814371257484,0.3592814371257484,-0.534165,0,2.0958083832335332,2.0958083832335332,0.288915,0,34.146341463414636,34.146341463414636,0.023982,0,0.4790419161676646,0.4790419161676646,1.058212,0,2.2154491017964073,2.2154491017964073,-0.367352,0,0.6586227544910179,0.660823382830751,-1.510253,0,0.2994011976047904,0.2994011976047904,-1.675375,0,0.4191616766467065,0.4191616766467065,-0.244087,0,4.458333333333333,4.458333333333333,-0.726747,0,0,0.0,0,2.491476,2.4914750314062952,-2.4914750314062952,2.046493,-1.7538120000000001,-1.75434,53,17,95,108
田口　裕也,Yuya Taguchi,FW,フォワード,15.0,15.0,0.415565,0,0.5035971223021583,0.5035971223021583,-0.019012,0,2.194244604316547,2.194244604316547,0.42395,0,33.33333333333333,33.33333333333333,-0.050247,0,0.4316546762589928,0.4316546762589928,0.795834,0,5.001654676258991,5.001654676258991,0.968225,0,1.762482014388489,1.762482014388489,-0.658757,0,0.7913669064748201,0.7913669064748201,-0.405645,0,0.4676258992805756,0.4676258992805756,-0.052428,0,8.25,8.25,0.711888,0,0,0.0,0,1.58218,1.582180343090825,-1.582180343090825,1.1611520000000002,0.9865300000000001,-0.7111850000000001,37,27,28,82
清水　一雅,Kazumasa  Shimizu,FW,フォワード,18.181818181818183,18.181818181818183,0.846923,0,0.4376012965964344,0.4376012965964344,-0.254593,0,2.771474878444084,2.771474878444084,1.215791,0,31.81363636363636,31.81363636363636,-0.188999,0,0.5834683954619124,0.5834683954619124,1.63641,0,5.104764991896271,5.104764991896271,1.017651,0,4.959481361426256,4.959481361426256,1.812273,0,1.1669367909238249,1.1669367909238249,0.563675,0,1.0210696920583469,1.0210696920583469,2.136245,0,6.052631578947368,6.052631578947368,-0.121838,0,0,0.0,2,2.673,4.228576077134477,-4.228576077134477,2.294334,2.797117,3.948518,99,15,13,6
藤岡　浩介,Kosuke Fujioka,FW,フォワード,21.34831460674157,21.34831460674157,1.276204,0,0.8791208791208791,0.8791208791208791,1.321467,0,2.271062271062271,2.271062271062271,0.529328,0,37.20697674418604,37.20697674418604,0.303424,0,0.6959706959706959,0.6959706959706959,2.259322,0,0.9157875457875458,0.9157875457875458,-0.990349,0,1.9779487179487176,1.9779487179487176,-0.492218,0,0.5860805860805861,0.5860805860805861,-0.935475,0,0.4029304029304029,0.4029304029304029,-0.308276,0,6.75,6.75,0.142758,0,0,0.0,0,3.235755,3.2357546544991633,-3.2357546544991633,3.83895,-1.396496,-0.800494,76,10,90,89
髙木　彰人,Akito Takagi,FW,フォワード,7.142857142857142,7.142857142857142,-0.649625,0,0.364741641337386,0.364741641337386,-0.514674,0,2.188449848024316,2.188449848024316,0.416,0,46.432142857142864,46.432142857142864,1.145701,0,0.182370820668693,0.182370820668693,-0.584423,0,1.6414285714285717,1.6414285714285717,-0.642511,0,1.550060790273556,1.550060790273556,-0.822942,0,0.8206686930091185,0.8206686930091185,-0.330019,0,0.547112462006079,0.547112462006079,0.261913,0,6.076923076923077,6.076923076923077,-0.112621,0,0,0.0,0,1.884752,1.8847515396091339,-1.8847515396091339,-0.08834699999999995,-0.5565300000000002,-0.561029,40,42,80,78
古川　大悟,Daigo Furukawa,FW,フォワード,11.29032258064516,11.29032258064516,-0.087355,0,0.2276559865092748,0.2276559865092748,-1.004019,0,2.0868465430016863,2.0868465430016863,0.276621,0,27.8672131147541,27.8672131147541,-0.549315,0,0.2655986509274873,0.2655986509274873,-0.1236,0,6.980084317032041,6.980084317032041,1.916592,0,2.580252951096121,2.580252951096121,-0.026684,0,0.7209106239460371,0.7209106239460371,-0.587488,0,0.3035413153456998,0.3035413153456998,-0.701324,0,8.5,8.5,0.806743,0,0,0.0,0,2.4099,2.409899900220132,-2.409899900220132,-0.76027,1.605725,-0.728008,50,80,23,84
高木　大輔,Daisuke Takagi,FW,フォワード,7.142857142857142,7.142857142857142,-0.649625,0,0.6550218340611353,0.6550218340611353,0.521517,0,1.1790393013100435,1.1790393013100435,-0.968704,0,21.428571428571427,21.428571428571427,-1.137176,0,0.131004366812227,0.131004366812227,-0.868834,0,1.8339301310043667,1.8339301310043667,-0.550234,0,4.059825327510917,4.059825327510917,1.116909,0,1.4410480349344978,1.4410480349344978,1.271137,0,0.0,0.0,-1.901722,0,5.8604651162790695,5.8604651162790695,-0.19475,0,0,0.0,0,3.375826,3.375825607264984,-3.375825607264984,-2.655635,-0.24780100000000005,-0.784813,82,108,40,88
武　颯,Hayate Take,FW,フォワード,20.454545454545457,20.454545454545457,1.155036,0,0.8866995073891626,0.8866995073891626,1.34852,0,1.900070372976777,1.900070372976777,0.020403,0,45.456818181818186,45.456818181818186,1.056652,0,0.5700211118930331,0.5700211118930331,1.561953,0,2.153666432090078,2.153666432090078,-0.396968,0,4.5601688951442645,4.5601688951442645,1.503636,0,1.4567206192821955,1.4567206192821955,1.311587,0,0.633356790992259,0.633356790992259,0.602978,0,6.571428571428571,6.571428571428571,0.075004,0,0,0.0,2,2.790637,3.821331128780258,-3.821331128780258,3.7736409999999996,0.935022,2.106614,91,11,29,13
武藤　雄樹,Yuki Muto,FW,フォワード,30.0,30.0,2.449109,0,0.1446945337620578,0.1446945337620578,-1.30016,0,1.157556270096463,1.157556270096463,-0.998175,0,44.44444444444444,44.44444444444444,0.96422,0,0.4340836012861737,0.4340836012861737,0.809282,0,0.1446945337620578,0.1493247588424437,-1.357756,0,4.630225080385852,4.630225080385852,1.557784,0,1.0128617363344052,1.0128617363344052,0.166018,0,0.1446945337620578,0.1446945337620578,-1.329506,0,4.775,4.775,-0.606597,0,0,0.0,0,4.175968,4.175967635059089,-4.175967635059089,4.222611,-2.1899129999999998,0.22827799999999998,98,4,102,34
アンジェロッティ,Rodrigo Luiz Angelotti,FW,フォワード,0.0,0.0,-1.61798,0,0.0,0.0,-1.816666,0,1.291866028708134,1.291866028708134,-0.813929,0,50.0,50.0,1.471453,0,0.0,0.0,-1.59419,0,3.660717703349283,3.660717703349283,0.325442,0,3.660717703349283,3.660717703349283,0.80843,0,1.7224880382775118,1.7224880382775118,1.997515,0,1.291866028708134,1.291866028708134,3.207147,0,6.5,6.5,0.047903,0,0,0.0,3,4.081679,5.544734930097831,-5.544734930097831,-1.740717,1.5090279999999998,4.015577,109,97,24,5
大野　耀平,Yohei Ono,FW,フォワード,13.636363636363637,13.636363636363637,0.230697,0,0.4035874439461883,0.4035874439461883,-0.376009,0,2.286995515695067,2.286995515695067,0.551185,0,5.0,5.977777777777777,-2.547865,0,0.4035874439461883,0.4035874439461883,0.640429,0,7.399775784753362,7.399775784753362,2.117772,0,0.6723766816143497,0.6723766816143497,-1.501324,0,0.5381165919282511,0.5381165919282511,-1.059267,0,0.0,0.0,-1.901722,0,5.317073170731708,5.317073170731708,-0.400924,0,0,0.0,0,4.015882,4.015881452426602,-4.015881452426602,-1.6767389999999998,1.60969,-3.403046,95,94,22,116
