FB_Name,SC_Name,analysis_position_code,analysis_position_jp,raw_sprint_distance_full_all_per_match,win_sprint_distance_full_all_per_match,z_sprint_distance_full_all_per_match,imputed_sprint_distance_full_all_per_match,raw_hsr_count_full_all_per_match,win_hsr_count_full_all_per_match,z_hsr_count_full_all_per_match,imputed_hsr_count_full_all_per_match,raw_dribble_success_rate_pct,win_dribble_success_rate_pct,z_dribble_success_rate_pct,imputed_dribble_success_rate_pct,raw_crosses_per90,win_crosses_per90,z_crosses_per90,imputed_crosses_per90,raw_cross_success_rate_pct,win_cross_success_rate_pct,z_cross_success_rate_pct,imputed_cross_success_rate_pct,raw_last_passes_per90,win_last_passes_per90,z_last_passes_per90,imputed_last_passes_per90,raw_pa_entry_per90,win_pa_entry_per90,z_pa_entry_per90,imputed_pa_entry_per90,raw_shot_conversion_rate_pct,win_shot_conversion_rate_pct,z_shot_conversion_rate_pct,imputed_shot_conversion_rate_pct,raw_regain_within_5s_per90,win_regain_within_5s_per90,z_regain_within_5s_per90,imputed_regain_within_5s_per90,imputed_count,imputed_ratio,cluster_id,cluster_distance_to_center
西谷　優希,Yuki  Nishiya,SH,サイドハーフ,130.0327868852459,130.0327868852459,0.501499,0,48.49180327868852,48.49180327868852,1.137798,0,90.0,89.06783333333324,2.331248,0,1.1286173633440513,1.1286173633440513,-0.569824,0,23.074358974358972,23.074358974358972,0.126118,0,0.607717041800643,0.607717041800643,-1.020277,0,0.6945337620578778,0.6945337620578778,-0.872929,0,7.142857142857142,7.142857142857142,-0.138633,0,1.8231511254019295,1.8231511254019295,1.337619,0,0,0.0000,0,3.259817
岡田　優希,Yuki Okada,SH,サイドハーフ,173.03333333333333,173.03333333333333,1.372315,0,58.9,58.9,2.080930,0,58.88598130841122,58.88598130841122,0.675450,0,2.3010546500479387,2.3010546500479387,0.310048,0,36.2425,36.2425,1.417842,0,1.2080536912751678,1.2080536912751678,0.223569,0,2.070949185043145,2.070949185043145,0.727360,0,16.455696202531644,16.455696202531644,1.370674,0,0.4889741131351869,0.4889741131351869,-1.279038,0,0,0.0000,0,2.441666
西村　恭史,Yasufumi Nishimura,SH,サイドハーフ,209.96610169491527,209.96610169491527,2.120250,0,55.47457627118644,55.47457627118644,1.770537,0,25.0,25.0,-1.183559,0,0.844923504867872,0.844923504867872,-0.782727,0,25.92962962962963,25.92962962962963,0.406204,0,1.0326842837273993,1.0326842837273993,-0.139781,0,0.844923504867872,0.844923504867872,-0.698079,0,2.272727272727273,2.272727272727273,-0.927922,0,1.8776077885952713,1.8776077885952713,1.444423,0,0,0.0000,0,3.111894
森　晃太,Kota Mori,SH,サイドハーフ,229.95238095238096,229.95238095238096,2.524998,0,54.22222222222222,54.22222222222222,1.657056,0,65.14628571428571,65.14628571428571,1.018895,0,3.4849023090586146,3.4849023090586146,1.198483,0,22.94036697247706,22.94036697247706,0.112974,0,1.2468916518650088,1.2468916518650088,0.304038,0,3.2930728241563054,3.2930728241563054,2.148263,0,7.766990291262135,7.766990291262135,-0.037481,0,0.44760213143872113,0.44760213143872113,-1.360179,0,0,0.0000,0,2.886773
山内　陸,Riku Yamauchi,SH,サイドハーフ,174.96153846153845,174.96153846153845,1.411363,0,60.40384615384615,60.27230769230768,2.205280,0,69.23846153846155,69.23846153846155,1.243395,0,1.0012360939431397,1.0012360939431397,-0.665419,0,24.997222222222216,24.997222222222216,0.314740,0,1.195920889987639,1.195920889987639,0.198431,0,1.0290482076637826,1.0290482076637826,-0.484006,0,0.0,0.0,-1.296257,0,1.779975278121137,1.779975278121137,1.252941,0,0,0.0000,0,2.810146
徳永　晃太郎,Kotaro Tokunaga,SH,サイドハーフ,111.26666666666667,111.26666666666667,0.121461,0,48.666666666666664,48.666666666666664,1.153643,0,45.45454545454545,45.45454545454545,-0.061408,0,1.3525588952071486,1.3525588952071486,-0.401764,0,16.208108108108107,16.208108108108107,-0.547425,0,1.4622258326563768,1.4622258326563768,0.750192,0,1.5718927701056051,1.5718927701056051,0.147132,0,7.6923076923076925,7.6923076923076925,-0.049585,0,1.3160032493907392,1.3160032493907392,0.342974,0,0,0.0000,0,1.669660
富所　悠,Yu Tomidokoro,SH,サイドハーフ,48.73076923076923,48.73076923076923,-1.144970,0,34.21153846153846,34.21153846153846,-0.156198,0,26.923076923076923,26.923076923076923,-1.078058,0,0.5594405594405595,0.5594405594405595,-0.996971,0,31.25,31.25,0.928104,0,2.377622377622378,2.377622377622378,2.646815,0,1.7482517482517481,1.7482517482517481,0.352176,0,18.181818181818183,18.181818181818183,1.650422,0,0.48951048951048953,0.48951048951048953,-1.277986,0,0,0.0000,3,3.917906
山本　康裕,Kosuke Yamamoto,SH,サイドハーフ,123.36206896551724,123.36206896551724,0.366408,0,40.706896551724135,40.706896551724135,0.432374,0,60.0,60.0,0.736566,0,1.0998603351955307,1.0998603351955307,-0.591406,0,20.002857142857145,20.002857142857145,-0.175180,0,0.8798882681564246,0.8798882681564246,-0.456362,0,1.0370111731843576,1.0370111731843576,-0.474748,0,3.7037037037037033,3.7037037037037033,-0.696007,0,1.1312849162011174,1.1312849162011174,-0.019305,0,0,0.0000,3,1.629378
永田　一真,Kazuma Nagata,SH,サイドハーフ,201.0,201.0,1.938675,0,57.60344827586207,57.60344827586207,1.963444,0,51.11555555555556,51.11555555555556,0.249159,0,1.1826008155867693,1.1826008155867693,-0.529312,0,20.682758620689654,20.682758620689654,-0.108485,0,0.8971454463072043,0.8971454463072043,-0.420606,0,0.8971454463072043,0.8971454463072043,-0.637363,0,18.181818181818183,18.181818181818183,1.650422,0,1.1418214771182602,1.1418214771182602,0.001360,0,0,0.0000,0,2.401208
菊井　悠介,Yusuke Kikui,SH,サイドハーフ,171.9,171.9,1.349363,0,52.36,52.36,1.488312,0,60.523684210526305,60.523684210526305,0.765296,0,2.7075399847677075,2.7075399847677075,0.615101,0,29.112658227848105,29.112658227848105,0.718442,0,2.9817212490479816,2.686493316485997,3.286769,0,2.1934501142421934,2.1934501142421934,0.869786,0,11.11111111111111,11.11111111111111,0.504491,0,0.8568164508758568,0.8568164508758568,-0.557607,0,0,0.0000,0,3.377162
平松　昇,Sho Hiramatsu,SH,サイドハーフ,117.69090909090909,117.69090909090909,0.251560,0,42.32727272727273,42.32727272727273,0.579204,0,75.86551724137931,75.86551724137931,1.606960,0,2.7515286270150083,2.7515286270150083,0.648113,0,20.003636363636364,20.003636363636364,-0.175104,0,1.3007226236798222,1.3007226236798222,0.415571,0,1.9010561423012786,1.9010561423012786,0.529834,0,4.3478260869565215,4.3478260869565215,-0.591616,0,1.500833796553641,1.500833796553641,0.705474,0,0,0.0000,0,2.133243
中島　賢星,Kensei Nakashima,SH,サイドハーフ,109.14814814814815,109.14814814814815,0.078558,0,38.72222222222222,38.72222222222222,0.252534,0,20.0,20.0,-1.457863,0,0.7918898240244836,0.7918898240244836,-0.822526,0,26.08695652173913,26.08695652173913,0.421637,0,1.4116296863045141,1.4116296863045141,0.645361,0,0.7230298393267023,0.7230298393267023,-0.839798,0,4.3478260869565215,4.3478260869565215,-0.591616,0,1.2050497322111706,1.2050497322111706,0.125367,0,0,0.0000,1,2.041313
阿野　真拓,Mahiro Ano,SH,サイドハーフ,157.96610169491527,157.96610169491527,1.067184,0,56.05084745762712,56.05084745762712,1.822756,0,59.21710526315789,59.21710526315789,0.693616,0,2.3646496815286624,2.3646496815286624,0.357774,0,15.154545454545454,15.154545454545454,-0.650773,0,1.4331210191082802,1.4331210191082802,0.689889,0,1.8988853503184713,1.8988853503184713,0.527310,0,4.838709677419355,4.838709677419355,-0.512060,0,1.4689490445859872,1.4689490445859872,0.642940,0,0,0.0000,0,1.662608
岡野　凜平,Rimpei Okano,SH,サイドハーフ,117.59322033898304,117.59322033898304,0.249582,0,40.67796610169491,40.67796610169491,0.429753,0,26.91923076923077,26.91923076923077,-1.078269,0,1.322532027128862,1.322532027128862,-0.424298,0,33.33076923076923,33.33076923076923,1.132216,0,1.2207987942727958,1.2207987942727958,0.249976,0,0.8477769404672194,0.8477769404672194,-0.694761,0,3.571428571428571,3.571428571428571,-0.717445,0,1.2886209495101735,1.2886209495101735,0.289271,0,0,0.0000,1,2.157029
武井　成豪,Seigo Takei,SH,サイドハーフ,109.55555555555556,109.55555555555556,0.086809,0,42.388888888888886,42.388888888888886,0.584787,0,51.61290322580645,51.61290322580645,0.276444,0,0.5519591141396933,0.5519591141396933,-1.002586,0,11.11111111111111,11.11111111111111,-1.047412,0,0.766609880749574,0.766609880749574,-0.691065,0,0.766609880749574,0.766609880749574,-0.789130,0,5.263157894736842,5.263157894736842,-0.443271,0,2.0545144804088586,2.0545144804088586,1.791381,0,0,0.0000,1,2.627381
安永　玲央,Reo Yasunaga,SH,サイドハーフ,108.8,108.8,0.071508,0,37.4,37.4,0.132722,0,44.004000000000005,44.004000000000005,-0.140986,0,1.696383087111564,1.696383087111564,-0.143736,0,16.21891891891892,16.21891891891892,-0.546364,0,1.2379011716760062,1.2379011716760062,0.285410,0,1.5588385124808968,1.5588385124808968,0.131955,0,6.0606060606060606,6.0606060606060606,-0.314030,0,0.7794192562404484,0.7794192562404484,-0.709402,0,0,0.0000,3,1.175845
長谷川　隼,Hayato Hasegawa,SH,サイドハーフ,56.86274509803921,56.86274509803921,-0.980288,0,29.666666666666668,29.666666666666668,-0.568028,0,100.0,89.06783333333324,2.331248,0,0.5547652916073968,0.5547652916073968,-1.000480,0,15.384615384615385,15.384615384615385,-0.628205,0,0.8534850640113799,0.8534850640113799,-0.511067,0,0.6401137980085349,0.6401137980085349,-0.936201,0,11.76470588235294,11.76470588235294,0.610418,0,1.4509246088193457,1.4509246088193457,0.607589,0,0,0.0000,3,2.771863
久保　吏久斗,Rikuto Kubo,SH,サイドハーフ,316.05555555555554,254.90244897959153,3.030269,0,58.907407407407405,58.907407407407405,2.081601,0,45.056043956043965,45.056043956043965,-0.083270,0,5.0,5.0,2.335510,0,27.784567901234563,27.784567901234563,0.588164,0,1.6049382716049383,1.6049382716049383,1.045880,0,2.191358024691358,2.191358024691358,0.867354,0,5.0,5.0,-0.485920,0,0.6172839506172839,0.6172839506172839,-1.027390,0,0,0.0000,0,3.352712
普光院　誠,Makoto Fukoin,SH,サイドハーフ,135.1086956521739,135.1086956521739,0.604293,0,43.54347826086956,43.54347826086956,0.689409,0,56.25,56.25,0.530839,0,1.1102268205332273,1.1102268205332273,-0.583626,0,22.570967741935483,22.570967741935483,0.076738,0,1.5399920413847992,1.5399920413847992,0.911317,0,0.931157978511739,0.931157978511739,-0.597818,0,9.803921568627452,9.803921568627452,0.292639,0,1.2534818941504178,1.2534818941504178,0.220354,0,0,0.0000,0,1.688465
城定　幹大,Kanta Jojo,SH,サイドハーフ,83.96774193548387,83.96774193548387,-0.431377,0,33.0,33.0,-0.265981,0,51.72758620689656,51.72758620689656,0.282736,0,0.821917808219178,0.821917808219178,-0.799991,0,14.285714285714285,14.285714285714285,-0.736001,0,0.9980430528375733,0.9980430528375733,-0.211555,0,1.8199608610567513,1.8199608610567513,0.435549,0,8.0,8.0,0.000282,0,1.8786692759295498,1.8786692759295498,1.446504,0,0,0.0000,3,2.037165
村越　凱光,Kaiga Murakoshi,SH,サイドハーフ,128.54237288135593,128.54237288135593,0.471316,0,42.559322033898304,42.559322033898304,0.600231,0,64.85945945945946,64.85945945945946,1.003160,0,2.7346938775510203,2.7346938775510203,0.635479,0,17.91044776119403,17.91044776119403,-0.380434,0,0.8571428571428572,0.8571428571428572,-0.503488,0,1.8367346938775508,1.8367346938775508,0.455051,0,14.814814814814813,14.814814814814813,1.104741,0,0.653061224489796,0.653061224489796,-0.957222,0,0,0.0000,0,1.896977
北　龍磨,Ryoma  Kita,SH,サイドハーフ,59.421052631578945,59.421052631578945,-0.928479,0,35.175438596491226,35.175438596491226,-0.068855,0,45.445454545454545,45.445454545454545,-0.061907,0,1.3772807533843436,1.3772807533843436,-0.383211,0,15.384615384615385,15.384615384615385,-0.628205,0,1.748087110064744,1.748087110064744,1.342472,0,1.2183637433784578,1.2183637433784578,-0.263898,0,9.67741935483871,9.67741935483871,0.272137,0,1.3772807533843436,1.3772807533843436,0.463155,0,0,0.0000,3,1.839460
長谷川　雄志,Yushi Hasegawa,SH,サイドハーフ,66.84313725490196,66.84313725490196,-0.778172,0,32.627450980392155,32.627450980392155,-0.299739,0,50.0,50.0,0.187959,0,0.6535947712418301,0.6535947712418301,-0.926312,0,10.0,10.0,-1.156407,0,0.5228758169934641,0.5228758169934641,-1.196061,0,0.6535947712418301,0.6535947712418301,-0.920527,0,0.0,0.0,-1.296257,0,0.8496732026143791,0.8496732026143791,-0.571617,0,0,0.0000,3,2.367516
曽我　大地,Daichi Soga,SH,サイドハーフ,52.44,52.44,-1.069854,0,30.12,30.12,-0.526950,0,0.0,0.0,-2.555077,0,0.37834997372569623,0.37834997372569623,-1.132873,0,0.0,0.0,-2.137353,0,0.5202312138728323,0.5202312138728323,-1.201540,0,0.5202312138728323,0.5202312138728323,-1.075582,0,6.666666666666667,6.666666666666667,-0.215808,0,1.4661061481870732,1.4661061481870732,0.637364,0,0,0.0000,1,3.029719
稲積　大介,Daisuke Inazumi,SH,サイドハーフ,257.9795918367347,254.90244897959153,3.030269,0,62.30612244897959,60.27230769230768,2.205280,0,47.61428571428571,47.61428571428571,0.057077,0,6.976076555023923,6.976076555023923,3.818485,0,18.522222222222222,18.522222222222222,-0.320422,0,1.5502392344497606,1.5502392344497606,0.932548,0,2.2392344497607657,2.2392344497607657,0.923017,0,0.0,0.0,-1.296257,0,1.2057416267942584,1.2057416267942584,0.126724,0,0,0.0000,0,4.547157
古賀　俊太郎,Shuntaro Koga,SH,サイドハーフ,86.125,86.125,-0.387690,0,36.8125,36.8125,0.079486,0,50.0,50.0,0.187959,0,0.5263157894736842,0.5263157894736842,-1.021830,0,50.0,50.0,2.767378,0,0.5921052631578947,0.5921052631578947,-1.052624,0,1.3157894736842104,1.3157894736842104,-0.150626,0,0.0,0.0,-1.296257,0,2.5,2.5,2.665091,0,0,0.0000,1,3.505848
上畑　佑平士,Uheiji Uehata,SH,サイドハーフ,86.58333333333333,86.58333333333333,-0.378408,0,36.770833333333336,36.770833333333336,0.075711,0,63.63636363636363,63.63636363636363,0.936060,0,0.3949533735600658,0.3949533735600658,-1.120413,0,25.0,25.0,0.315013,0,0.4443225452550741,0.4443225452550741,-1.358817,0,0.9873834339001646,0.9873834339001646,-0.532448,0,6.25,6.25,-0.283336,0,1.67855183763028,1.67855183763028,1.054024,0,0,0.0000,3,2.352438
井上　怜,Ren Inoue,SH,サイドハーフ,137.52459016393442,137.52459016393442,0.653218,0,40.0655737704918,40.0655737704918,0.374261,0,57.43465346534653,57.43465346534653,0.595829,0,5.13526807673389,5.13526807673389,2.437024,0,20.68706896551724,20.68706896551724,-0.108063,0,1.8593212001967534,1.8593212001967534,1.572940,0,2.6561731431382194,2.6561731431382194,1.407771,0,11.11111111111111,11.11111111111111,0.504491,0,0.3984259714707329,0.3984259714707329,-1.456626,0,0,0.0000,0,3.248021
安達　秀都,Shuto  Adachi,SH,サイドハーフ,104.43396226415095,104.43396226415095,-0.016910,0,41.886792452830186,41.886792452830186,0.539290,0,60.0,60.0,0.736566,0,0.5639686684073107,0.5639686684073107,-0.993573,0,25.0,25.0,0.315013,0,0.5639686684073107,0.5639686684073107,-1.110920,0,0.9869451697127938,0.9869451697127938,-0.532957,0,0.0,0.0,-1.296257,0,0.9869451697127938,0.9869451697127938,-0.302392,0,0,0.0000,3,2.295363
徳永　裕大,Yudai Tokunaga,SH,サイドハーフ,38.775510204081634,38.775510204081634,-1.346577,0,26.285714285714285,26.285714285714285,-0.874391,0,50.0,50.0,0.187959,0,1.1792054099746407,1.1792054099746407,-0.531860,0,29.03225806451613,29.03225806451613,0.710556,0,0.989010989010989,0.989010989010989,-0.230269,0,1.2172442941673711,1.2172442941673711,-0.265200,0,12.5,12.5,0.729585,0,0.874894336432798,0.874894336432798,-0.522152,0,0,0.0000,3,1.576120
荒木　大吾,Daigo Araki,SH,サイドハーフ,153.72972972972974,153.72972972972974,0.981392,0,48.67567567567568,48.67567567567568,1.154460,0,56.252083333333346,56.252083333333346,0.530953,0,3.6766759776536313,3.6766759776536313,1.342403,0,22.22222222222222,22.22222222222222,0.042528,0,1.005586592178771,1.005586592178771,-0.195926,0,2.6710893854748603,2.6710893854748603,1.425113,0,11.538461538461538,11.538461538461538,0.573751,0,0.691340782122905,0.691340782122905,-0.882146,0,0,0.0000,0,1.834574
高　昇辰,Seung-Jin Koh,SH,サイドハーフ,166.94117647058823,166.94117647058823,1.248941,0,45.92156862745098,45.92156862745098,0.904898,0,40.625,40.625,-0.326360,0,1.9343493552168816,1.9343493552168816,0.034849,0,25.452727272727273,25.452727272727273,0.359423,0,1.0550996483001172,1.0550996483001172,-0.093339,0,1.2661195779601409,1.2661195779601409,-0.208375,0,8.571428571428571,8.571428571428571,0.092892,0,0.492379835873388,0.492379835873388,-1.272359,0,0,0.0000,0,1.366164
鈴木　拳士郎,Kenshiro Suzuki,SH,サイドハーフ,115.54716981132076,115.54716981132076,0.208147,0,40.64150943396226,40.64150943396226,0.426449,0,66.66666666666666,66.66666666666666,1.102304,0,1.6149369544131909,1.6149369544131909,-0.204859,0,18.91891891891892,18.91891891891892,-0.281509,0,1.0475266731328807,1.0475266731328807,-0.109029,0,0.9165858389912706,0.9165858389912706,-0.614760,0,8.333333333333332,8.333333333333332,0.054304,0,0.6110572259941804,0.6110572259941804,-1.039603,0,0,0.0000,3,1.639914
藤原　健介,Kensuke Fujiwara,SH,サイドハーフ,70.82608695652173,70.82608695652173,-0.697512,0,32.91304347826087,32.91304347826087,-0.273860,0,38.46153846153847,38.46153846153847,-0.445049,0,2.370153621068032,2.370153621068032,0.361904,0,5.555555555555555,5.555555555555555,-1.592383,0,2.4359912216532553,2.4359912216532553,2.767751,0,1.9092904169714704,1.9092904169714704,0.539408,0,8.0,8.0,0.000282,0,1.185076810534016,1.185076810534016,0.086195,0,0,0.0000,3,3.417549
山中　麗央,Reo Yamanaka,SH,サイドハーフ,90.05660377358491,90.05660377358491,-0.308070,0,38.735849056603776,38.735849056603776,0.253769,0,20.829166666666666,20.829166666666666,-1.412374,0,1.2566489361702127,1.2566489361702127,-0.473741,0,23.809523809523807,23.809523809523807,0.198233,0,0.9574468085106382,0.9574468085106382,-0.295667,0,1.196808510638298,1.196808510638298,-0.288959,0,8.571428571428571,8.571428571428571,0.092892,0,0.9574468085106382,0.9574468085106382,-0.360245,0,0,0.0000,3,1.838709
三木　直土,Naoto Miki,SH,サイドハーフ,129.62962962962962,129.62962962962962,0.493335,0,43.888888888888886,43.888888888888886,0.720708,0,50.0,50.0,0.187959,0,1.0514018691588785,1.0514018691588785,-0.627772,0,6.666666666666667,6.666666666666667,-1.483389,0,0.5607476635514018,0.5607476635514018,-1.117594,0,1.0514018691588785,1.0514018691588785,-0.458017,0,13.043478260869565,13.043478260869565,0.817665,0,0.2102803738317757,0.2102803738317757,-1.825627,0,0,0.0000,3,2.890649
大山　啓輔,Keisuke Oyama,SH,サイドハーフ,53.65217391304348,53.65217391304348,-1.045306,0,28.717391304347824,28.717391304347824,-0.654046,0,75.0,75.0,1.559477,0,1.3,1.3,-0.441208,0,38.45384615384615,38.45384615384615,1.634763,0,2.3000000000000003,2.3000000000000003,2.485988,0,1.3,1.3,-0.168984,0,5.263157894736842,5.263157894736842,-0.443271,0,1.5,1.5,0.703838,0,0,0.0000,3,3.633861
前川　大河,Taiga Maekawa,SH,サイドハーフ,87.83673469387755,87.83673469387755,-0.353025,0,32.734693877551024,32.734693877551024,-0.290021,0,51.84814814814814,51.84814814814814,0.289350,0,1.139240506329114,1.139240506329114,-0.561852,0,9.67741935483871,9.67741935483871,-1.188050,0,1.5067374438546346,1.5067374438546346,0.842416,0,0.9554920375663537,0.9554920375663537,-0.569526,0,12.121212121212121,12.121212121212121,0.668196,0,1.3229889750918744,1.3229889750918744,0.356675,0,0,0.0000,3,1.769649
森　夢真,Yuma Mori,SH,サイドハーフ,108.42592592592592,108.42592592592592,0.063933,0,37.111111111111114,37.111111111111114,0.106545,0,56.7554054054054,56.7554054054054,0.558565,0,3.140123804164322,3.140123804164322,0.939739,0,20.956451612903223,20.956451612903223,-0.081638,0,1.2661789532920653,1.2661789532920653,0.344000,0,2.6336522228474957,2.6336522228474957,1.381587,0,5.660377358490567,5.660377358490567,-0.378894,0,0.30388294879009564,0.30388294879009564,-1.642049,0,0,0.0000,0,2.467448
岩本　和希,Kazuki Iwamoto,SH,サイドハーフ,60.38297872340426,60.38297872340426,-0.908998,0,30.19148936170213,30.19148936170213,-0.520472,0,50.0,50.0,0.187959,0,0.756880733944954,0.756880733944954,-0.848799,0,9.090909090909092,9.090909090909092,-1.245583,0,0.6880733944954128,0.6880733944954128,-0.853786,0,1.1009174311926606,1.1009174311926606,-0.400447,0,0.0,0.0,-1.296257,0,2.958715596330275,2.592692307692307,2.846884,0,0,0.0000,1,2.788850
小島　幹敏,Masato Kojima,SH,サイドハーフ,96.03703703703704,96.03703703703704,-0.186958,0,43.111111111111114,43.111111111111114,0.650231,0,75.0,75.0,1.559477,0,1.473684210526316,1.473684210526316,-0.310864,0,21.430357142857144,21.430357142857144,-0.035150,0,1.526315789473684,1.526315789473684,0.882981,0,1.5789473684210527,1.5789473684210527,0.155334,0,10.0,10.0,0.324417,0,1.631578947368421,1.631578947368421,0.961898,0,0,0.0000,3,2.363827
高柳　郁弥,Fumiya Takayanagi,SH,サイドハーフ,121.91304347826087,121.91304347826087,0.337064,0,43.41304347826087,43.41304347826087,0.677590,0,14.285714285714285,14.285714285714285,-1.771352,0,1.0688836104513064,1.0688836104513064,-0.614652,0,19.993333333333332,19.993333333333332,-0.176114,0,2.2090261282660335,2.2090261282660335,2.297498,0,1.4251781472684084,1.4251781472684084,-0.023445,0,14.285714285714285,14.285714285714285,1.018991,0,1.852731591448931,1.852731591448931,1.395634,0,0,0.0000,1,3.555463
梶浦　勇輝,Yuki Kajiura,SH,サイドハーフ,206.03571428571428,206.03571428571428,2.040655,0,59.464285714285715,59.464285714285715,2.132062,0,37.93218390804598,37.93218390804598,-0.474090,0,1.7893755824790307,1.7893755824790307,-0.073949,0,23.4359375,23.4359375,0.161587,0,1.0065237651444547,1.0065237651444547,-0.193984,0,1.369990680335508,1.369990680335508,-0.087609,0,15.686274509803921,15.686274509803921,1.245976,0,0.8946877912395154,0.8946877912395154,-0.483332,0,0,0.0000,0,2.063881
澤崎　凌大,Ryota Sawazaki,SH,サイドハーフ,134.82222222222222,134.82222222222222,0.598491,0,46.266666666666666,46.266666666666666,0.936169,0,22.22222222222222,22.22222222222222,-1.335950,0,1.8218623481781377,1.8218623481781377,-0.049569,0,19.993333333333332,19.993333333333332,-0.176114,0,1.0931174089068827,1.0931174089068827,-0.014569,0,1.2145748987854252,1.2145748987854252,-0.268303,0,9.090909090909092,9.090909090909092,0.177083,0,2.3076923076923075,2.3076923076923075,2.287927,0,0,0.0000,1,2.468375
田中　パウロ淳一,Paulo Junichi Tanaka,SH,サイドハーフ,200.1315789473684,200.1315789473684,1.921089,0,51.3421052631579,51.3421052631579,1.396076,0,,50.0,0.187959,1,,1.6124309699936699,-0.206740,1,,21.58474378881988,-0.020005,1,,1.045591440249933,-0.113039,1,,1.270066866836491,-0.203786,1,,7.6923076923076925,-0.049585,1,,1.0837758152830617,-0.112482,1,7,0.7778,0,1.112017
持井　響太,Kyota Mochii,SH,サイドハーフ,154.82758620689654,154.82758620689654,1.003625,0,53.37931034482759,53.37931034482759,1.580676,0,51.51212121212121,51.51212121212121,0.270915,0,0.8205796157603387,0.8205796157603387,-0.800996,0,24.99642857142857,24.99642857142857,0.314662,0,0.9084988603060892,0.9084988603060892,-0.397083,0,1.2601758384890915,1.2601758384890915,-0.215285,0,11.363636363636363,11.363636363636363,0.545418,0,0.8498860306089222,0.8498860306089222,-0.571199,0,0,0.0000,0,1.526674
